"","BirdID","birthyear","FatScore","age_year","SexEstimate","newlifespan","RightTarsus_z","newstat","avg_invert.x","fatobserver","CatchTime_mins","CatchID","avg_invert.y","Whodunnit","RTL"
"1503",7179,2020,2,2,1,692,1.49342269847487,"Dom",3.1593320765,"CL",575,11320,NA,NA,NA
"1504",7180,2020,2,1,0,512,-0.38100874390369,"Sub",4.46788579221429,"TC",990,11082,NA,NA,NA
"1505",7181,2020,2,1,0,436,-0.662172745221582,"Sub",4.46788579221429,"TC",935,11083,NA,NA,NA
"1506",7187,2020,2,1,0,415,-0.943336746539473,"Dom",4.46788579221429,"BO",595,11089,NA,NA,NA
"1507",7193,2021,1,1,1,439,1.11853676751865,"Sub",3.1593320765,"CL",900,11336,NA,NA,NA
"1508",7193,2021,1,1,1,439,1.86831041702837,"Sub",4.20351862385714,"CL",562,11245,NA,NA,NA
"1509",7194,2021,2,1,0,219,-0.287286814265271,"Sub",4.20351862385714,"FS",800,11190,NA,NA,NA
"1510",7196,2021,1,1,0,220,-1.13078060581622,"Sub",4.20351862385714,"CL",839,11261,NA,NA,NA
"1511",7197,2020,1,1,1,321,0.649928906924011,"Sub",4.46788579221429,"TC",1015,11131,NA,NA,NA
"1512",7197,2020,2,1,1,321,0.18132104632937,"Sub",4.46788579221429,"BO",665,11134,NA,NA,NA
"1513",7201,2020,1,1,0,461,-0.38100874390369,"Dom",4.46788579221429,"TC",716,11136,NA,NA,NA
"1514",7204,2020,1,1,1,648,0.743650836562341,"Sub",4.46788579221429,"TC",860,11139,NA,NA,NA
"1515",7204,2020,2,2,1,648,0.649928906924011,"Sub",4.20351862385714,"FS",947,11197,NA,NA,NA
"1516",7204,2020,1,2,1,648,0.649928906924011,"Dom",3.1593320765,"BB",668,11350,NA,NA,NA
"1517",7212,2021,1,1,1,420,0.743650836562341,"Sub",4.20351862385714,"AAS",800,11179,NA,NA,NA
"1518",7213,2020,0,1,1,729,1.96203055906951,"Sub",4.46788579221429,"TC",642,11148,NA,NA,NA
"1519",7218,2021,1,1,1,506,1.02481483788023,"Sub",4.20351862385714,"FS",723,11176,NA,NA,NA
"1520",7223,2021,1,1,1,324,0.93109469583909,"Sub",4.20351862385714,"FS",960,11204,NA,NA,NA
"1521",7223,2021,2,1,1,324,2.05575248870793,"Sub",4.20351862385714,"AAS",1000,11182,NA,NA,NA
"1522",7228,2021,2,1,1,499,-0.662172745221582,"Sub",4.20351862385714,"FS",915,11198,NA,NA,NA
"1523",7228,2021,1,1,1,499,-1.03705867617789,"Sub",4.20351862385714,"CL",646,11255,NA,NA,NA
"1524",7236,2021,1,1,0,306,0.556206977285591,"Sub",4.20351862385714,"CL",527,11222,NA,NA,NA
"1525",7242,2021,1,1,0,291,-1.50566653677253,"Sub",4.20351862385714,"AAS",572,11236,NA,NA,NA
"1526",7273,2021,1,1,NA,302,-0.193564884626941,"Sub",3.1593320765,"BB",681,11377,NA,NA,NA
